id,customer_id,transaction_date,online_order,order_status,product_id,brand,product_line,product_class,product_size
9893,1596,7/17/2017,True,Approved,1,Giant Bicycles,Touring,medium,large
14305,1596,6/30/2017,True,Approved,0,,,,
17119,1596,8/17/2017,True,Approved,27,Trek Bicycles,Standard,low,medium
188,1597,1/15/2017,True,Approved,3,Trek Bicycles,Standard,medium,large
2902,1597,5/14/2017,True,Approved,87,Giant Bicycles,Standard,high,medium
4227,1597,8/4/2017,False,Approved,30,Solex,Standard,high,medium
4656,1597,4/8/2017,True,Approved,60,Giant Bicycles,Standard,high,small
7128,1597,2/2/2017,False,Approved,72,Norco Bicycles,Standard,medium,medium
9202,1597,12/4/2017,True,Approved,44,WeareA2B,Standard,medium,medium
9424,1597,12/5/2017,False,Approved,64,Trek Bicycles,Standard,medium,large
12996,1597,4/9/2017,True,Approved,47,Trek Bicycles,Road,low,small
14937,1597,3/26/2017,False,Approved,26,WeareA2B,Standard,medium,medium
18362,1597,3/4/2017,True,Approved,64,Trek Bicycles,Standard,medium,large
18723,1597,11/21/2017,,Approved,65,WeareA2B,Standard,medium,medium
18883,1597,1/12/2017,False,Approved,10,WeareA2B,Touring,medium,medium
204,1598,7/3/2017,True,Approved,81,Norco Bicycles,Standard,medium,small
11581,1598,7/13/2017,True,Approved,60,Giant Bicycles,Standard,high,small
11742,1598,6/8/2017,False,Approved,99,OHM Cycles,Standard,medium,medium
12931,1598,3/27/2017,False,Approved,12,WeareA2B,Standard,medium,medium
19749,1598,1/9/2017,False,Approved,11,Giant Bicycles,Standard,high,medium
2424,1599,8/8/2017,False,Approved,86,OHM Cycles,Standard,medium,medium
3128,1599,11/6/2017,False,Approved,44,WeareA2B,Standard,medium,medium
3142,1599,8/17/2017,True,Approved,10,WeareA2B,Touring,medium,medium
3271,1599,10/31/2017,False,Approved,77,Norco Bicycles,Road,medium,large
4432,1599,1/17/2017,True,Approved,92,WeareA2B,Standard,medium,small
5043,1599,4/2/2017,True,Approved,93,WeareA2B,Standard,medium,medium
7675,1599,11/20/2017,False,Approved,19,OHM Cycles,Road,high,large
8665,1599,7/12/2017,False,Approved,91,Solex,Standard,medium,medium
14156,1599,10/6/2017,False,Approved,22,WeareA2B,Standard,medium,medium
18113,1599,6/23/2017,False,Approved,45,Solex,Standard,medium,medium
18221,1599,12/11/2017,False,Approved,98,Trek Bicycles,Standard,high,medium
624,1600,8/12/2017,False,Approved,0,Norco Bicycles,Road,medium,medium
6068,1600,5/20/2017,False,Approved,21,WeareA2B,Touring,medium,medium
7506,1600,1/31/2017,False,Approved,0,OHM Cycles,Standard,high,medium
9322,1600,6/10/2017,False,Approved,50,Giant Bicycles,Standard,medium,medium
10892,1600,3/23/2017,True,Approved,0,Norco Bicycles,Road,medium,medium
11957,1600,10/12/2017,True,Approved,0,WeareA2B,Standard,medium,medium
12606,1600,10/28/2017,True,Approved,72,OHM Cycles,Standard,medium,medium
14287,1600,12/17/2017,True,Approved,9,Norco Bicycles,Standard,medium,small
15539,1600,10/10/2017,False,Approved,0,Trek Bicycles,Road,medium,medium
948,1601,4/9/2017,False,Approved,97,Solex,Standard,medium,large
1489,1601,8/15/2017,True,Approved,83,Solex,Touring,medium,large
4972,1601,12/11/2017,True,Approved,21,Solex,Standard,medium,large
5179,1601,4/12/2017,True,Approved,67,Norco Bicycles,Road,medium,medium
9064,1602,10/13/2017,False,Approved,93,WeareA2B,Standard,medium,medium
10425,1602,1/31/2017,False,Approved,24,Solex,Road,medium,large
10717,1602,12/23/2017,True,Approved,82,Norco Bicycles,Standard,high,medium
12458,1602,5/20/2017,False,Approved,7,Trek Bicycles,Road,low,medium
5301,1603,2/16/2017,True,Approved,42,OHM Cycles,Road,medium,small
8079,1603,10/15/2017,True,Approved,47,Trek Bicycles,Road,low,small
11080,1603,1/9/2017,True,Approved,50,WeareA2B,Standard,medium,small
14941,1603,12/7/2017,True,Approved,78,Giant Bicycles,Standard,medium,large
4751,1604,7/13/2017,True,Approved,99,Trek Bicycles,Road,low,small
15545,1604,9/22/2017,True,Approved,0,Trek Bicycles,Road,medium,medium
16479,1604,7/21/2017,True,Approved,27,Trek Bicycles,Standard,low,medium
235,1605,7/2/2017,False,Approved,77,Norco Bicycles,Road,medium,large
16205,1605,2/10/2017,False,Approved,74,WeareA2B,Standard,medium,medium
18572,1605,1/17/2017,False,Approved,1,Giant Bicycles,Standard,medium,medium
2923,1606,11/10/2017,True,Approved,48,WeareA2B,Standard,medium,medium
10300,1606,7/22/2017,False,Approved,5,Trek Bicycles,Mountain,low,medium
11051,1606,1/13/2017,False,Approved,39,Giant Bicycles,Standard,medium,large
13809,1606,10/22/2017,False,Approved,0,,,,
14515,1606,11/18/2017,True,Approved,77,Norco Bicycles,Road,medium,large
1041,1607,12/29/2017,False,Approved,30,Solex,Standard,high,medium
3242,1607,10/14/2017,False,Approved,20,Trek Bicycles,Standard,medium,small
9565,1607,3/29/2017,True,Approved,53,OHM Cycles,Standard,medium,medium
10660,1607,4/11/2017,False,Approved,50,WeareA2B,Standard,medium,small
16971,1607,1/7/2017,False,Approved,1,Giant Bicycles,Standard,medium,medium
780,1608,10/1/2017,False,Approved,94,Giant Bicycles,Standard,medium,large
9233,1608,2/26/2017,True,Approved,49,Trek Bicycles,Road,medium,medium
12285,1608,12/18/2017,False,Approved,32,Giant Bicycles,Standard,medium,medium
4429,1609,3/22/2017,False,Approved,69,Giant Bicycles,Road,medium,medium
4585,1609,10/30/2017,True,Approved,76,WeareA2B,Standard,low,medium
10840,1609,9/23/2017,True,Approved,53,OHM Cycles,Standard,medium,medium
16914,1609,4/8/2017,True,Approved,73,Solex,Standard,medium,medium
18552,1609,4/5/2017,True,Approved,83,Solex,Touring,medium,large
4459,1610,12/22/2017,True,Approved,41,Norco Bicycles,Standard,low,medium
10983,1610,8/17/2017,False,Approved,87,OHM Cycles,Standard,medium,medium
11703,1610,6/16/2017,True,Approved,97,OHM Cycles,Road,medium,medium
12020,1610,7/10/2017,False,Approved,35,Giant Bicycles,Standard,medium,medium
15103,1610,7/30/2017,False,Approved,63,WeareA2B,Standard,medium,medium
1129,1611,9/27/2017,True,Approved,0,Norco Bicycles,Road,medium,medium
1474,1611,10/5/2017,False,Approved,41,Norco Bicycles,Standard,low,medium
2059,1611,8/10/2017,True,Approved,25,OHM Cycles,Standard,high,medium
2090,1611,4/13/2017,True,Approved,9,Norco Bicycles,Standard,medium,small
3400,1611,2/25/2017,True,Approved,43,Norco Bicycles,Standard,medium,medium
5870,1611,11/19/2017,True,Approved,9,Norco Bicycles,Standard,medium,small
12435,1611,3/21/2017,False,Approved,45,Trek Bicycles,Road,low,medium
14952,1611,2/15/2017,True,Approved,79,Solex,Touring,medium,large
16588,1611,11/15/2017,True,Approved,0,Norco Bicycles,Road,medium,medium
18370,1611,8/1/2017,False,Approved,49,Solex,Standard,medium,large
18380,1611,8/7/2017,False,Approved,66,Solex,Standard,medium,medium
19218,1611,11/18/2017,False,Approved,0,Norco Bicycles,Standard,low,medium
69,1612,10/21/2017,True,Approved,38,Trek Bicycles,Standard,medium,large
1453,1612,10/24/2017,True,Approved,89,Giant Bicycles,Standard,medium,large
2622,1613,10/1/2017,False,Approved,52,OHM Cycles,Road,medium,medium
3107,1613,11/19/2017,False,Approved,54,WeareA2B,Standard,medium,medium
3963,1613,7/5/2017,True,Approved,66,Giant Bicycles,Road,low,small
7965,1613,7/6/2017,False,Approved,98,Trek Bicycles,Standard,high,medium
11455,1613,8/14/2017,False,Approved,43,Solex,Standard,medium,medium
12416,1613,6/5/2017,True,Approved,49,Trek Bicycles,Road,medium,medium
12448,1613,9/19/2017,False,Approved,74,WeareA2B,Standard,medium,medium
17577,1613,7/9/2017,True,Approved,86,OHM Cycles,Standard,medium,medium
192,1614,7/15/2017,True,Approved,0,Giant Bicycles,Standard,medium,medium
345,1614,3/21/2017,False,Approved,84,Giant Bicycles,Road,medium,medium
359,1614,11/10/2017,True,Approved,10,Solex,Standard,medium,medium
367,1614,3/10/2017,False,Approved,0,,,,
3607,1614,7/22/2017,True,Approved,0,OHM Cycles,Road,high,large
3852,1614,5/1/2017,True,Approved,2,Giant Bicycles,Road,low,small
12243,1614,6/15/2017,False,Approved,18,Norco Bicycles,Standard,high,medium
337,1615,10/30/2017,,Approved,82,Norco Bicycles,Standard,high,medium
2929,1615,2/15/2017,True,Approved,65,WeareA2B,Standard,medium,medium
3642,1615,11/5/2017,False,Approved,80,OHM Cycles,Touring,low,medium
7233,1615,2/3/2017,False,Approved,93,WeareA2B,Standard,medium,medium
9151,1615,3/24/2017,False,Approved,26,WeareA2B,Standard,medium,medium
19685,1615,7/31/2017,True,Approved,44,WeareA2B,Standard,medium,medium
3979,1616,8/6/2017,False,Approved,54,WeareA2B,Standard,medium,medium
4455,1616,6/16/2017,False,Approved,91,WeareA2B,Standard,low,medium
8070,1616,12/7/2017,False,Approved,38,Trek Bicycles,Standard,medium,large
11193,1616,4/26/2017,False,Approved,79,Solex,Touring,medium,large
13805,1616,2/6/2017,False,Approved,93,OHM Cycles,Standard,high,medium
14002,1616,7/30/2017,True,Approved,13,Solex,Standard,medium,medium
14965,1616,6/5/2017,False,Approved,31,WeareA2B,Standard,medium,medium
1007,1617,12/4/2017,False,Approved,53,OHM Cycles,Standard,medium,medium
4313,1617,6/4/2017,True,Approved,64,Trek Bicycles,Standard,medium,large
8598,1617,12/25/2017,False,Approved,71,Solex,Standard,high,large
16614,1617,7/16/2017,False,Approved,72,Norco Bicycles,Standard,medium,medium
17982,1617,4/15/2017,True,Approved,40,OHM Cycles,Standard,high,medium
674,1618,12/2/2017,True,Approved,69,Giant Bicycles,Road,medium,medium
6728,1618,11/17/2017,False,Approved,77,Norco Bicycles,Road,medium,large
1562,1619,9/7/2017,True,Approved,94,Giant Bicycles,Standard,medium,large
2784,1619,7/28/2017,False,Approved,85,WeareA2B,Standard,medium,medium
7570,1619,7/26/2017,False,Approved,10,WeareA2B,Touring,medium,medium
8941,1619,3/22/2017,False,Approved,90,Norco Bicycles,Standard,low,medium
12608,1619,7/12/2017,True,Approved,79,Norco Bicycles,Standard,medium,medium
14329,1619,9/6/2017,True,Approved,46,Solex,Standard,low,medium
15026,1619,6/25/2017,False,Approved,64,Trek Bicycles,Standard,medium,large
16044,1619,6/20/2017,True,Approved,62,Solex,Standard,medium,medium
19376,1619,8/24/2017,True,Approved,32,Giant Bicycles,Standard,medium,medium
19771,1619,10/7/2017,False,Approved,39,Giant Bicycles,Standard,medium,large
8618,1620,5/28/2017,True,Approved,95,OHM Cycles,Touring,low,medium
16118,1620,1/15/2017,True,Approved,1,Giant Bicycles,Touring,medium,large
8840,1621,2/15/2017,False,Approved,72,Norco Bicycles,Standard,medium,medium
11141,1621,5/22/2017,True,Approved,85,WeareA2B,Standard,medium,medium
11482,1621,1/28/2017,False,Approved,27,Trek Bicycles,Standard,medium,medium
11925,1621,10/9/2017,True,Approved,41,Solex,Road,medium,medium
16788,1621,8/23/2017,False,Approved,34,Norco Bicycles,Road,high,large
3996,1622,10/13/2017,True,Approved,17,WeareA2B,Touring,medium,large
8295,1622,11/13/2017,True,Approved,0,Giant Bicycles,Standard,medium,medium
19090,1622,11/11/2017,False,Approved,0,Trek Bicycles,Standard,high,medium
1492,1623,12/28/2017,False,Approved,0,OHM Cycles,Standard,medium,medium
4352,1623,7/15/2017,False,Approved,77,WeareA2B,Standard,medium,medium
6282,1623,12/1/2017,False,Approved,64,Giant Bicycles,Standard,high,small
9271,1623,5/23/2017,False,Approved,63,WeareA2B,Standard,medium,medium
10115,1623,2/12/2017,False,Approved,88,Norco Bicycles,Standard,high,small
16872,1623,6/26/2017,True,Approved,0,Solex,Standard,medium,medium
7114,1624,8/26/2017,False,Approved,19,OHM Cycles,Road,high,large
8237,1624,6/22/2017,True,Approved,93,WeareA2B,Standard,medium,medium
10764,1624,11/20/2017,True,Approved,43,Solex,Standard,medium,medium
11735,1624,10/23/2017,False,Approved,84,Trek Bicycles,Road,medium,medium
16041,1624,7/7/2017,False,Approved,23,Norco Bicycles,Mountain,low,small
18550,1624,12/27/2017,False,Approved,28,Norco Bicycles,Standard,medium,small
1311,1625,3/8/2017,True,Approved,3,Trek Bicycles,Standard,medium,large
7811,1625,7/21/2017,False,Approved,3,Trek Bicycles,Standard,medium,large
7952,1625,7/18/2017,True,Approved,79,Norco Bicycles,Standard,medium,medium
9251,1625,5/13/2017,False,Approved,35,Trek Bicycles,Standard,low,medium
15329,1625,7/28/2017,True,Approved,77,Norco Bicycles,Road,medium,large
16445,1625,5/24/2017,False,Approved,26,WeareA2B,Standard,medium,medium
16987,1625,2/13/2017,False,Approved,23,Norco Bicycles,Mountain,low,small
18437,1625,12/21/2017,False,Approved,3,Trek Bicycles,Standard,medium,large
12275,1626,4/19/2017,True,Approved,46,Solex,Standard,low,medium
18430,1626,2/14/2017,False,Approved,27,Trek Bicycles,Standard,medium,medium
329,1627,8/11/2017,True,Approved,79,Norco Bicycles,Standard,medium,medium
3009,1627,11/18/2017,True,Approved,33,Giant Bicycles,Standard,medium,small
5124,1627,5/13/2017,False,Approved,85,WeareA2B,Standard,medium,medium
11408,1627,11/6/2017,True,Approved,26,WeareA2B,Standard,medium,medium
11890,1627,5/17/2017,True,Approved,74,WeareA2B,Standard,medium,medium
13077,1627,12/6/2017,True,Approved,77,Norco Bicycles,Road,medium,large
14189,1627,4/6/2017,True,Approved,74,WeareA2B,Standard,medium,medium
16763,1627,4/26/2017,True,Approved,9,OHM Cycles,Road,medium,medium
3291,1628,8/19/2017,False,Approved,24,Solex,Road,medium,large
10027,1628,8/8/2017,False,Approved,3,Trek Bicycles,Standard,medium,large
5545,1629,7/30/2017,False,Approved,87,Giant Bicycles,Standard,high,medium
6079,1629,3/4/2017,True,Approved,6,OHM Cycles,Standard,high,medium
6344,1629,12/29/2017,True,Approved,49,Trek Bicycles,Road,medium,medium
6703,1629,10/5/2017,False,Approved,53,OHM Cycles,Standard,medium,medium
8115,1629,8/10/2017,False,Approved,44,WeareA2B,Standard,medium,medium
8769,1629,12/4/2017,False,Approved,83,Solex,Touring,medium,large
14881,1629,11/25/2017,True,Approved,68,OHM Cycles,Standard,medium,medium
5220,1630,12/7/2017,True,Approved,58,OHM Cycles,Standard,medium,medium
9133,1630,10/19/2017,True,Approved,94,Giant Bicycles,Standard,medium,large
9674,1630,8/19/2017,False,Approved,43,Solex,Standard,medium,medium
5844,1631,8/21/2017,False,Approved,96,WeareA2B,Road,low,small
9645,1631,6/5/2017,False,Approved,53,OHM Cycles,Standard,medium,medium
9690,1631,8/8/2017,,Approved,17,Solex,Standard,high,medium
17704,1631,4/2/2017,False,Approved,12,WeareA2B,Standard,medium,medium
17865,1631,5/12/2017,True,Approved,7,Trek Bicycles,Road,low,medium
15387,1632,3/24/2017,True,Approved,82,Giant Bicycles,Road,medium,medium
16506,1632,1/8/2017,,Approved,22,Solex,Standard,medium,medium
16483,1633,12/13/2017,True,Approved,13,Solex,Standard,medium,medium
19076,1633,2/10/2017,True,Approved,40,Trek Bicycles,Road,medium,large
19193,1633,1/16/2017,False,Approved,81,Solex,Standard,medium,medium
1117,1634,12/1/2017,False,Approved,14,Trek Bicycles,Standard,medium,small
7838,1634,6/13/2017,False,Approved,66,Giant Bicycles,Road,low,small
12554,1634,6/17/2017,False,Approved,46,Solex,Standard,low,medium
13746,1634,6/15/2017,False,Approved,41,Solex,Road,medium,medium
2680,1635,2/7/2017,False,Approved,20,Trek Bicycles,Standard,medium,small
5577,1635,6/30/2017,True,Approved,92,WeareA2B,Standard,medium,small
9325,1635,8/13/2017,False,Approved,60,Giant Bicycles,Standard,high,small
13333,1635,3/18/2017,True,Approved,38,Solex,Standard,medium,medium
8967,1636,5/14/2017,False,Approved,0,Norco Bicycles,Standard,low,medium
10136,1636,2/7/2017,False,Approved,96,Giant Bicycles,Standard,medium,large
10967,1636,2/8/2017,False,Approved,90,Solex,Standard,low,medium
12649,1636,1/21/2017,True,Approved,40,Trek Bicycles,Road,medium,large
18098,1636,11/20/2017,False,Approved,85,WeareA2B,Standard,medium,medium
2858,1637,7/11/2017,True,Approved,40,Trek Bicycles,Road,medium,large
4537,1637,8/9/2017,False,Approved,89,Giant Bicycles,Standard,medium,large
4684,1637,7/22/2017,False,Approved,43,Norco Bicycles,Standard,medium,medium
9972,1637,2/28/2017,False,Approved,0,Solex,Standard,medium,large
16880,1637,1/15/2017,True,Approved,0,Trek Bicycles,Road,medium,medium
16988,1637,3/13/2017,True,Approved,0,Norco Bicycles,Standard,medium,medium
17072,1637,5/6/2017,,Approved,0,Trek Bicycles,Road,medium,medium
18777,1637,8/3/2017,False,Approved,81,Solex,Standard,medium,medium
4412,1638,2/12/2017,True,Approved,68,OHM Cycles,Standard,medium,medium
5790,1638,12/19/2017,True,Approved,37,OHM Cycles,Standard,low,medium
8222,1638,6/17/2017,True,Approved,93,WeareA2B,Standard,medium,medium
15068,1638,12/3/2017,False,Approved,9,OHM Cycles,Road,medium,medium
1008,1639,4/12/2017,False,Approved,80,OHM Cycles,Touring,low,medium
1089,1639,6/30/2017,False,Approved,3,Trek Bicycles,Standard,medium,large
3310,1639,11/30/2017,False,Approved,50,WeareA2B,Standard,medium,small
5745,1639,10/24/2017,True,Approved,37,OHM Cycles,Standard,low,medium
5768,1639,7/22/2017,False,Approved,24,Solex,Road,medium,large
6861,1639,4/22/2017,False,Approved,95,Giant Bicycles,Standard,medium,large
1238,1640,2/27/2017,True,Approved,0,Giant Bicycles,Standard,medium,medium
2460,1640,4/7/2017,True,Approved,56,Norco Bicycles,Mountain,low,small
3443,1640,1/27/2017,True,Approved,0,WeareA2B,Standard,medium,medium
8958,1640,3/24/2017,True,Approved,0,Trek Bicycles,Road,medium,medium
11413,1640,10/29/2017,True,Approved,0,Norco Bicycles,Road,medium,medium
12937,1640,7/24/2017,True,Approved,96,Giant Bicycles,Standard,medium,large
14542,1640,5/29/2017,False,Approved,74,WeareA2B,Standard,medium,medium
1328,1641,4/27/2017,True,Approved,52,OHM Cycles,Road,medium,medium
6026,1641,1/19/2017,True,Approved,17,Solex,Standard,high,medium
7525,1641,8/21/2017,True,Approved,28,Norco Bicycles,Standard,medium,small
7903,1641,2/9/2017,True,Approved,10,WeareA2B,Touring,medium,medium
10150,1641,6/30/2017,False,Approved,53,OHM Cycles,Standard,medium,medium
12612,1641,8/18/2017,False,Approved,19,OHM Cycles,Road,high,large
12961,1641,2/27/2017,False,Approved,11,Giant Bicycles,Standard,high,medium
17609,1641,10/28/2017,True,Approved,13,Solex,Standard,medium,medium
18019,1641,2/10/2017,True,Approved,77,Norco Bicycles,Road,medium,large
1427,1642,10/7/2017,False,Approved,82,Norco Bicycles,Standard,high,medium
1620,1642,3/1/2017,False,Approved,34,Norco Bicycles,Road,high,large
3901,1642,8/23/2017,False,Approved,72,Norco Bicycles,Standard,medium,medium
7167,1642,3/6/2017,False,Approved,81,Norco Bicycles,Standard,medium,small
15272,1642,5/24/2017,True,Approved,63,Solex,Standard,medium,medium
295,1643,1/20/2017,True,Approved,11,Giant Bicycles,Standard,high,medium
2210,1643,7/6/2017,False,Approved,14,Trek Bicycles,Standard,medium,small
7198,1643,3/13/2017,True,Approved,22,WeareA2B,Standard,medium,medium
11606,1643,2/24/2017,False,Approved,71,Solex,Standard,high,large
11864,1643,6/18/2017,False,Approved,88,Norco Bicycles,Standard,medium,medium
13827,1643,11/22/2017,True,Approved,83,Solex,Touring,medium,large
15568,1643,8/7/2017,False,Approved,82,Norco Bicycles,Standard,high,medium
19052,1643,1/9/2017,False,Approved,18,Solex,Standard,medium,medium
732,1644,12/8/2017,False,Approved,35,Trek Bicycles,Standard,low,medium
9460,1644,4/9/2017,True,Approved,74,WeareA2B,Standard,medium,medium
13003,1644,4/11/2017,False,Approved,8,Solex,Road,medium,small
15111,1644,9/20/2017,True,Approved,55,Trek Bicycles,Road,medium,large
15293,1644,1/24/2017,False,Approved,31,Giant Bicycles,Standard,medium,medium
18494,1644,4/16/2017,True,Approved,9,OHM Cycles,Road,medium,medium
19464,1644,11/29/2017,True,Approved,68,OHM Cycles,Standard,medium,medium
239,1645,10/1/2017,True,Approved,61,OHM Cycles,Standard,low,medium
3652,1645,7/15/2017,True,Approved,56,OHM Cycles,Standard,medium,medium
4492,1645,4/1/2017,True,Approved,2,Solex,Standard,medium,medium
7696,1645,3/25/2017,True,Approved,24,Solex,Road,medium,large
9255,1645,3/18/2017,True,Approved,61,OHM Cycles,Standard,low,medium
10811,1645,2/5/2017,False,Approved,15,Norco Bicycles,Standard,low,medium
11346,1645,3/11/2017,True,Approved,14,Trek Bicycles,Standard,medium,small
6447,1646,3/29/2017,False,Approved,85,WeareA2B,Standard,medium,medium
7010,1646,8/17/2017,False,Approved,88,Norco Bicycles,Standard,medium,medium
11756,1646,8/5/2017,True,Approved,38,Solex,Standard,medium,medium
11940,1646,11/25/2017,True,Approved,18,Solex,Standard,medium,medium
12894,1646,3/1/2017,True,Approved,43,Solex,Standard,medium,medium
14343,1646,11/18/2017,True,Approved,68,OHM Cycles,Standard,medium,medium
17764,1646,12/4/2017,True,Approved,49,Trek Bicycles,Road,medium,medium
1471,1647,5/18/2017,False,Approved,0,Trek Bicycles,Road,medium,medium
3124,1647,2/27/2017,True,Approved,49,Solex,Standard,medium,large
7694,1647,7/5/2017,True,Approved,54,WeareA2B,Standard,medium,medium
8228,1647,4/7/2017,True,Approved,41,Norco Bicycles,Standard,low,medium
13448,1647,5/2/2017,True,Approved,0,Norco Bicycles,Standard,medium,medium
17661,1647,6/16/2017,False,Approved,54,WeareA2B,Standard,medium,medium
19070,1647,1/12/2017,False,Approved,35,Giant Bicycles,Standard,medium,medium
8319,1648,5/13/2017,False,Approved,1,Giant Bicycles,Standard,medium,medium
16337,1648,7/23/2017,True,Approved,99,OHM Cycles,Standard,medium,medium
18177,1648,12/17/2017,True,Approved,1,Giant Bicycles,Standard,medium,medium
18500,1648,7/25/2017,True,Approved,58,OHM Cycles,Standard,medium,medium
16565,1649,10/20/2017,False,Approved,44,WeareA2B,Standard,medium,medium
17239,1649,9/5/2017,True,Approved,39,Giant Bicycles,Standard,medium,large
955,1650,3/3/2017,False,Approved,76,WeareA2B,Road,low,small
2410,1650,4/7/2017,True,Approved,84,Giant Bicycles,Road,medium,medium
6073,1650,12/20/2017,True,Approved,17,WeareA2B,Touring,medium,large
12991,1650,5/9/2017,False,Approved,0,Solex,Standard,medium,medium
16484,1650,2/25/2017,False,Approved,41,Norco Bicycles,Standard,low,medium
4926,1651,3/27/2017,False,Approved,2,Solex,Standard,medium,medium
5298,1651,1/21/2017,False,Approved,29,Norco Bicycles,Road,medium,medium
6536,1651,3/13/2017,True,Approved,91,Solex,Standard,medium,medium
17656,1651,2/18/2017,False,Approved,50,WeareA2B,Standard,medium,small
19891,1651,9/24/2017,True,Approved,87,Giant Bicycles,Standard,high,medium
5653,1652,9/25/2017,False,Approved,6,Solex,Standard,high,medium
8525,1652,7/6/2017,True,Approved,33,OHM Cycles,Road,medium,small
10741,1652,6/21/2017,True,Approved,0,WeareA2B,Standard,medium,medium
15651,1652,6/22/2017,True,Approved,35,Giant Bicycles,Standard,medium,medium
17517,1652,4/7/2017,True,Approved,46,OHM Cycles,Standard,low,medium
17813,1652,4/11/2017,True,Approved,59,WeareA2B,Standard,medium,small
2254,1653,2/15/2017,True,Approved,45,Solex,Standard,medium,medium
2351,1653,10/27/2017,True,Approved,74,WeareA2B,Standard,medium,medium
11003,1653,9/15/2017,False,Approved,65,WeareA2B,Standard,medium,medium
17335,1653,5/7/2017,,Approved,62,Solex,Standard,medium,medium
18881,1653,11/27/2017,False,Approved,4,Giant Bicycles,Standard,high,medium
7870,1654,6/19/2017,True,Approved,88,Norco Bicycles,Standard,high,small
9350,1654,8/26/2017,False,Approved,61,Norco Bicycles,Standard,medium,small
9908,1654,2/20/2017,True,Approved,23,Norco Bicycles,Standard,medium,medium
19198,1654,10/7/2017,True,Approved,19,Trek Bicycles,Mountain,low,medium
450,1655,5/1/2017,False,Approved,5,Trek Bicycles,Mountain,low,medium
2491,1655,4/23/2017,True,Approved,87,Giant Bicycles,Standard,high,medium
11354,1655,12/14/2017,True,Approved,38,Solex,Standard,medium,medium
332,1656,8/2/2017,True,Approved,71,Solex,Standard,high,large
2907,1656,7/25/2017,False,Approved,21,Solex,Standard,medium,large
3551,1656,4/8/2017,True,Approved,86,OHM Cycles,Standard,medium,medium
5673,1656,1/24/2017,,Approved,42,OHM Cycles,Road,medium,small
9593,1656,7/23/2017,False,Approved,52,OHM Cycles,Road,medium,medium
10410,1656,10/7/2017,True,Approved,5,Trek Bicycles,Mountain,low,medium
13838,1656,2/17/2017,True,Approved,14,Trek Bicycles,Standard,medium,small
2057,1657,6/18/2017,False,Approved,85,WeareA2B,Standard,medium,medium
5817,1657,10/25/2017,False,Approved,42,OHM Cycles,Road,medium,small
7476,1657,10/30/2017,True,Approved,4,Giant Bicycles,Standard,high,medium
8028,1657,9/27/2017,,Approved,41,Solex,Road,medium,medium
17930,1657,2/24/2017,True,Approved,54,WeareA2B,Standard,medium,medium
18194,1657,9/7/2017,True,Approved,70,Trek Bicycles,Standard,high,medium
1133,1658,1/14/2017,True,Approved,77,Norco Bicycles,Road,medium,large
4036,1658,3/25/2017,False,Approved,79,Norco Bicycles,Standard,medium,medium
13050,1658,2/2/2017,False,Approved,98,Trek Bicycles,Standard,high,medium
13368,1658,1/1/2017,True,Approved,18,Solex,Standard,medium,medium
1465,1659,5/20/2017,False,Approved,7,Giant Bicycles,Standard,medium,small
1855,1659,10/11/2017,True,Approved,43,Norco Bicycles,Standard,medium,medium
7629,1659,4/24/2017,False,Approved,54,WeareA2B,Standard,medium,medium
10585,1659,5/14/2017,False,Approved,91,WeareA2B,Standard,low,medium
11945,1659,5/15/2017,True,Approved,90,Solex,Standard,low,medium
13029,1659,6/5/2017,True,Approved,0,Norco Bicycles,Road,medium,medium
17173,1659,10/5/2017,True,Approved,23,Norco Bicycles,Standard,medium,medium
3056,1660,7/1/2017,True,Approved,39,Giant Bicycles,Standard,medium,large
3160,1660,8/2/2017,True,Approved,81,Norco Bicycles,Standard,medium,small
3638,1660,6/19/2017,True,Approved,27,Trek Bicycles,Standard,medium,medium
4192,1660,10/15/2017,False,Approved,45,Solex,Standard,medium,medium
11350,1660,7/9/2017,True,Approved,58,OHM Cycles,Standard,medium,medium
12768,1660,9/20/2017,False,Approved,6,OHM Cycles,Standard,high,medium
8429,1661,4/12/2017,True,Approved,89,WeareA2B,Touring,medium,large
11944,1661,2/20/2017,False,Approved,83,Solex,Touring,medium,large
16395,1661,5/26/2017,True,Approved,27,Trek Bicycles,Standard,medium,medium
17264,1661,5/11/2017,False,Approved,36,Solex,Standard,low,medium
17311,1661,5/20/2017,False,Approved,44,WeareA2B,Standard,medium,medium
19596,1661,3/11/2017,True,Approved,24,Solex,Road,medium,large
1910,1662,7/16/2017,False,Approved,0,Trek Bicycles,Road,medium,medium
3332,1662,3/29/2017,False,Approved,34,WeareA2B,Standard,medium,medium
8593,1662,5/1/2017,False,Approved,0,Trek Bicycles,Road,medium,medium
9741,1662,5/15/2017,True,Approved,5,Giant Bicycles,Standard,high,medium
10685,1662,10/29/2017,True,Approved,0,OHM Cycles,Standard,medium,medium
3233,1663,2/8/2017,False,Approved,50,Giant Bicycles,Standard,medium,medium
4210,1663,9/24/2017,True,Approved,74,WeareA2B,Standard,medium,medium
5200,1663,11/14/2017,True,Approved,43,Norco Bicycles,Standard,medium,medium
9319,1663,11/16/2017,False,Approved,9,Norco Bicycles,Standard,medium,small
10555,1663,5/20/2017,True,Approved,95,OHM Cycles,Touring,low,medium
16159,1663,12/17/2017,False,Approved,14,Solex,Standard,high,large
